"name","ref","id","address/name","address/street","address/street2","address/zip","address/city","address/country_id.id","address/phone","address/fax","address/email","property_payment_term.id","credit_limit","x_nif","x_stat","x_cif","customer","supplier"
"Entreprise Lucky Fanomezana","C24140","C24140","Holisoa Nicole Ralisiharitiana","Lot II N 187 AFA Soavinandriana",,"103","Antananarivo",135,"034 03 141 11",,,5,0,"1 000 321 304","50302 11 2011 002736","0192629/DGI/B","TRUE","FALSE"
"TIA SAM FRANCK","C24141","C24141","Sam Franck","Lot 289 AV Ambohibao",,"101","Antananarivo",135,"032 42 269 65",,,5,0,,,,"TRUE","FALSE"
"MADA CONSTRUCT 2005","C24142","C24142","Luciano Guerreschi","Lot VC 35 Ter A","Ambanidia","101","Antananarivo",135,"034 07 185 02",,,5,0,"2000070411",,,"TRUE","FALSE"
"HOTEL IBIS","C24143","C24143","Yoann Favennec",,"Antaninarenina","101","Antananarivo",135,"032 23 555 55",,,5,0,"10613965","74134 11 2006 010949","2006 B 01044","TRUE","FALSE"
"UNIVERS IMPORT EXPORT","C24429","C24429",,"Lot 115 D Amboropotsy","Talatamaty","105","Antananarivo",135,"020 23 301 12",,,5,100000000,"20000000463","51431 11 2003 000320","2003B01095","TRUE","FALSE"
"SODITEC","C24144","C24144",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"Etablissement R H A","C24145","C24145","Eliane Methar","Lot 453","Cit? 67Ha SUD","101","Antananarivo",135,,,,5,2000000,"4 000 35776","50303 11 2011 0 04552","0180668","TRUE","FALSE"
"ENTREPRISE ARATRA","C24146","C24146","Patrice Rakotondrainibe","Lot II A 122 FK U Nanisana",,"101","Antananarivo",135,"034 07 320 83",,,5,0,"5000 258 394","45301 91 1990 0 00197","024568 DGIA","TRUE","FALSE"
"Dewany Ferid","C44042","C44042",,"ANTSIRABE",,"108","Antsirabe",135,"034 11 243 37","020 44 483 92 ",,5,0,"3000 186 146","603 0154 2001 000001","0061710","TRUE","FALSE"
"QUNICAILLERIE ALAWI","C24147","C24147","Amiraly Nadira","Logt 172","Cit? Ambodin'Isotry","101","Antananarivo",135,"032 78 568 77",,,5,0,"5000 388 182","52251 11 2011 0 02242","0189417/DGI/B","TRUE","FALSE"
"NISSAR HOUSSEN ARZOU","C95022","C95022","Mr Arzou","BP 50","Morondava",,,135,"020 95 522 91",,"arzou.nissar@gmail.com",5,0,"2007 60746","5030354 1 1989 000001",,"TRUE","FALSE"
"Food and Beverage","C24148","C24148","M.Hassim",,,,,135,"034 07 009 11",,,5,20000000,"20000 27 033","01500 11 2009 010408","2009B00407","TRUE","FALSE"
"JOVALEKA SCI","C24149","C24149",,"8 rue G?n?ral Rabehevitra","BP 7759 Antaninarenina","101","Antananarivo",135,,,,5,0,"2000 017619","70110 41 2007 0 00127","1681 2007B00012","TRUE","FALSE"
"COMPTOIR SAZAD","C94051","C94051","M.Zainoul","BP 170",,,"Tulear",135,"032 65 564 87",,,5,2000000,"30005 11296","52251 51 2002 00104","0039 674 DGI/A","TRUE","FALSE"
"EDENA 3D Sarl","C24150","C24150",,"Lot VE 63 AA Faliarivo Ambanidia",,"101","Antananarivo",135,"033 23 499 99",,"edena3d@moov.mg",5,0,"5000570960","45221 11 2011 0 10643","0206435","TRUE","FALSE"
"LEMUR & PEPPER SARL","C57005","C57005","M.PAOLO","11 RUE VERGES ST IGNACE AMBODIFATAT","SAINTE MARIE",,,135,"0325987654",,,5,700000,"6000296794","5510132200600144",,"TRUE","FALSE"
"QIE MAHAMADALY HACHIME","C62079","C62079","M.Hachime","6 route d'Amborovy",,,"Mahajanga",135,"020 62 227 27",,,5,6000000,,,,"TRUE","FALSE"
"Association INTERCOOPERATION","C24151","C24151",,"Lot II L 72","Rua Ampanjaka Soanierana","101","Ajntananarjivjo",135,"020 22 611 98",,,5,0,"11j 88j 3149","73201 11 2005 0 00123",,"TRUE","FALSE"
"Entreprise RINDRA","C24152","C24152","M.Hylarion","Lot II N 146 Analamahitsy",,"101","Antananarivo",135,"034 03 087 85",,,5,0,"3000040484","45212 11 2003 0 03885","0005398 DGI-A","TRUE","FALSE"
"Client occasionnel (A)","C24900","C24900",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"QIE MOMO2","C53918","C53918",,,,,,135,"5332174/032 05 178 28",,,5,200000000,,,,"TRUE","FALSE"
"INAYET IBRAHIM","C53919","C53919","M.INAYET IBRAHIM","14BD DE LA VICTOIRE",,,,135,"0324899321",,,5,30000000,"3000403374","52118311978000007",,"TRUE","FALSE"
"YASSIR ESPOIR","C53920","C53920",,,,,,135,,,,5,50000000,,,,"TRUE","FALSE"
"MADAGASCAR LITCHIS EXPORT","C53582","C53582",,,,,,135,,,,5,5000000,,,,"TRUE","FALSE"
"ENTREPRISE GENERALE SOANIRINA EGS","C24153","C24153",,"LOT II E 2 Z V F AMBATOKARANANA",,,,135,"032 02 23956",,,5,50000000,"2000216032","45212 11 1988 1 00355",,"TRUE","FALSE"
"NORD FOAM","C82055","C82055",,"AMBILOBE",,,,135,,,,5,0,"3000569218","361147120110000750",,"TRUE","FALSE"
"AGENCE PORTUAIRE MARITIME ET FLUVIA","C24154","C24154","RALIMITRA LILA","LOT II J17 TER ALAROBIA",,,,135,"0321125742/0321125714",,"lila@apmf.mg",5,2000000,"3000019063","7510111 2005 07378",,"TRUE","FALSE"
"ENTREPRISE IB2C","C94052","C94052",,"TANAMBAO IHOSY",,,,135,"0340514644",,,5,100000000,,"45212242001000019","0186584 DGI/01","TRUE","FALSE"
"MR DUBREUIL J.F","C24588","C24588",,,,,,135,"0341113009/0320413009",,,5,10000000,,,,"TRUE","FALSE"
"FUNHECE (FUNDS HEALTH CENTER)","C24589","C24589",,"Immeuble SANTA Antanimena",,,,135,"020 22 232 17",,,5,15000000,"10100508","85199112004000419",,"TRUE","FALSE"
"VIDE","C24430","C24430",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"MAXI TUNING","C24431","C24431",,"Lot IVG 204","Immeuble Sata Antanimena","101","Antananarivo",135,,,,5,10000000,"2 0000 52 412","50 302 111 996 000 972",,"TRUE","FALSE"
"SAFY ANNIS","C82056","C82056","MR ANNIS","RUE DE L'ANKARANA",,,,135,"0320523974",,,5,1000000,"6 889 487","5211871996",,"TRUE","FALSE"
"COGELEC","C24432","C24432","Randrianarijaona","Lot III 26 Ouest Ambohijanahary",,"101","Antananarivo",135,"020 22 273 89",,,5,0,"9000 50000 19 950","51 526 11 2009 010191",,"TRUE","FALSE"
"Menuiserie de la Grande Ile - MGI","C24433","C24433","Michel GrandPierre","Enceinte SALONE loal TANISOA II","Zone Forello Tanjombato","101","Antananarivo",135,"032 07 265 72",,"michel.mgi@moov.mg",5,5000000,"100 000 4329","36112 11 1999 0 10011","015 8471 DGI-B ","TRUE","FALSE"
"Soci?t? NY AKANY","C24434","C24434","Florent","24 rue Radama I","Tsaralalana","101","Antananarivo",135,"020 22 223 73","020 22 331 42",,5,0,"30 000 34 644","70201 11 1990 1 10008","0130507/DGI/B","TRUE","FALSE"
"ULTIMA MEDIA","C24435","C24435","Jean Marc Eddie","8/10 rue Rainizanabololona","Antanimena","101","Antananarivo",135,"020 22 354 33","020 22 299 93",,5,0,"9886778","22113 11 2004 000237","0004236 2004 B 29","TRUE","FALSE"
"Mr AKIL ZOKY BE","C24436","C24436","Mr Akil Zoky Be","Cit? Bellevue Ambatobe","Villa n.17","101","Antananarivo",135,"033 14 278 81",,,5,10000000,,,,"TRUE","FALSE"
"Mickael ISMAEL","C24437","C24437",,"Residence Arc-en-Ciel","Ambatobe Villa N.17","101","Antanaanrivo",135,"032 11 333 13",,,5,0,,,,"TRUE","FALSE"
"xxxxxxxxxxxxxxxxxx","C82570","C82570",,"10 rue Duschene","Antsiranana",,,135,"032 07 667 01",,,5,0,,,,"TRUE","FALSE"
"BATINORD","C82057","C82057",,"10 rue Duschene","ANTSIRANANA",,,135,"032 07 667 01",,,5,2000000,,,,"TRUE","FALSE"
"AGA KHAN FOUNDATION","C24438","C24438","Haja Zanfindratiana",,,"101","Antananarivo",135,"032 07 634 92",,"haja.zafindratiana@aka.org",5,0,"145386407",,,"TRUE","FALSE"
"MR RIZUAN (Magasin SAMITSARA)","C44043","C44043",,"Lot 05 A 10","Ampatana",,"ANTSIRABE",135,"034 05 485 36",,,5,2000000,,,,"TRUE","FALSE"
"Mr RABEKOTO JEannot","C24439","C24439","Rabekoto Jeannot",,,"101","Antananarivo",135,"032 07 804 77",,,5,0,,,,"TRUE","FALSE"
"OXYGENE FITNESS&SPA","C24156","C24156","MME CANDI","LOT PRES FVA 7 AMBOHIMANARINA",,,"TANA",135,"0320268206",,,5,55000000,,,,"TRUE","FALSE"
"CEC BTP","C24440","C24440",,"Lot 2D Bis Antanetibe-Ilafy",,"101","Antananarivo",135,"033 11 507 02",,,5,1000000,,,,"TRUE","FALSE"
"COPEFRITO S.A","C94053","C94053","Nathalie Randriamady","Avenue de France","Mahavatse","601","Toliara",135,"020 94 438 02",,"nathalie@copefrito.com",5,0,"20000 33 077","05015 51 1994 0 00030","0152584/DGI/B du 08/08/2011","TRUE","FALSE"
"CHANTIER MOUSTAPHA","C53921","C53921",,,,,,135,,,,5,20000000,,,,"TRUE","FALSE"
"AZIM HOUSSEN","C24441","C24441","Azim Houssen",,,,,135,"032 04 867 16",,,5,2000000,,,,"TRUE","FALSE"
"MILLENIUM (2)","C24157","C24157",,,,,,,,,,5,5000000,,,,"TRUE","FALSE"
"SMTP","F99993","F99993",,,,,,,,,"fara@groupe-smtp.mg",5,0,,,,"FALSE","TRUE"
"DISCOI","F99994","F99994",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"EUROPAINTS","F99995","F99995",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"NOSCIM","F00221","F00221",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MAISON TAIBALY","F00003","F00003",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"HOLCIM","F99992","F99992",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"QUINC 2000","F99996","F99996",,"ANDRAVOAHANGY",,,,,"22 247 27",,,5,0,,,,"FALSE","TRUE"
"COMPTOIR DU SUD OUEST","F99997","F99997",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"DISCOGI","F99999","F99999",,,,,,,"2335636",,,5,0,,,,"FALSE","TRUE"
"DISCODIN","F00000","F00000",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"TAVE","F00001","F00001",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MAKIPLAST","F00004","F00004",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"COUDREX SARL","F00005","F00005",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"EDEN TEXTILE","F00006","F00006",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MORABE QIE","F00007","F00007",,,,,,,"22 304 21","22 683 81",,5,0,,,,"FALSE","TRUE"
"DELTA","F00008","F00008",,"B. P. : 4216 - Ankorondrano","Antananarivo",,,,"22 265 11","22 338 33","delta@delta.mg",5,0,,,,"FALSE","TRUE"
"SANIFER","F00009","F00009",,,,,,,"22 530 81/82 /2253199","033 12 081 31",,5,0,,,,"FALSE","TRUE"
"VACHETTE","F00011","F00011",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"GF","F00012","F00012",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SERRA","F00013","F00013",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"INES","F00014","F00014",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LAPAIX","F00015","F00015",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CIBALEC","F00016","F00016",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CIREX","F00017","F00017",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CLAUDE MARTIAL","F00018","F00018",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"PHILIPS","F00019","F00019",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ADVANCE","F00020","F00020",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CHINA FOREI","F00021","F00021",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CENI FRANCE","F00022","F00022",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SHANGHAI GENERAL","F00023","F00023",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LAND","F00024","F00024",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MACH","F00025","F00025",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"NAUTIC","F00026","F00026",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BEZAULT","F00027","F00027",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LOGA","F00028","F00028",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"INTERELEC","F00029","F00029",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"DEKSIA","F00030","F00030",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LEBENOID","F00031","F00031",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CIBALOC","F00032","F00032",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LOUTRE","F00033","F00033",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"INCEA","F00034","F00034",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ATLANTIC INTERNATIONAL","F00035","F00035",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CHAFFOTEAUX ET MAURY","F00036","F00036",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"GUY NOEL","F00037","F00037",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"DYNAMIC","F00038","F00038",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LEADER","F00039","F00039",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"NEVADA","F00040","F00040",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SAF","F00041","F00041",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"AGECOM","F00042","F00042",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SIDERIS","F00043","F00043",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"WIPRO","F00044","F00044",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"THERMOR","F00045","F00045",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"PIERI","F00046","F00046",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MOTORI","F00047","F00047",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"OCI","F00048","F00048",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"DEBRAYFLEX","F00049","F00049",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SUPERFLEX","F00050","F00050",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"REFLEX","F00051","F00051",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ATUMIN","F00052","F00052",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"AT","F00053","F00053",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CANISTER","F00054","F00054",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"STANLEY","F00055","F00055",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ABRASIENNE","F00056","F00056",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"PRIMEX","F00057","F00057",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SAIL","F00058","F00058",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"NORTON","F00059","F00059",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"STILMET","F00060","F00060",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"NEUFCHATEL","F00061","F00061",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"VIMEU","F00062","F00062",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CASSETTA PORTA CHIAVI","F00063","F00063",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"DIAMOND","F00064","F00064",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MANTION","F00065","F00065",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"EVERREIGN","F00066","F00066",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"FARRAH","F00067","F00067",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"AGA","F00068","F00068",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LUMILUX","F00069","F00069",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MALAGA","F00070","F00070",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MAZDA","F00071","F00071",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"FLP","F00072","F00072",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"WEC","F00073","F00073",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MASSIVE","F00074","F00074",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BACO","F00075","F00075",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MAX","F00076","F00076",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LINTERNA","F00077","F00077",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"STARMIX","F00078","F00078",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"EFFEDUE","F00079","F00079",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"JHS","F00080","F00080",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"KINGTECH","F00081","F00081",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MASTER TRADE","F00082","F00082",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"RAS","F00083","F00083",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"TOOD","F00084","F00084",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BOSCH","F00085","F00085",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"TEKNOJET","F00086","F00086",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"EURARC","F00087","F00087",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"NORDICA","F00088","F00088",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"RIBILAND","F00089","F00089",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"RESEFUL","F00090","F00090",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ALKO","F00091","F00091",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"L'OUTIL PARFAIT","F00092","F00092",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CONDOR","F00093","F00093",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"DIMA STAR","F00094","F00094",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"RODEO","F00095","F00095",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MECO","F00096","F00096",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CLIPSAL","F00097","F00097",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"DELTA ELECTRIC WIRE","F00098","F00098",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"NARVA","F00099","F00099",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"EURINDUS","F00101","F00101",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"WILCO","F00102","F00102",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LEBEL","F00103","F00103",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SANTO","F00104","F00104",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BRILLANTA","F00105","F00105",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"FANTON","F00106","F00106",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"FIDEA","F00107","F00107",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"DEZHOU","F00108","F00108",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"WSQ","F00109","F00109",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SOCOLAIT ANTSIRABE","F00110","F00110",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LEDAR INTERNATIONAL","F00111","F00111",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"EGRET","F00112","F00112",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"HHBC","F00113","F00113",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SOUDAL","F00114","F00114",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"AYRTON","F00115","F00115",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"TRELLEBORG","F00116","F00116",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BPB PLACO","F00117","F00117",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"OSRAM","F00118","F00118",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SMILK BULB","F00119","F00119",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SASSIN","F00200","F00200",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"COMAP","F00201","F00201",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"AXAIR","F00202","F00202",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"VIAENY","F00203","F00203",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ASE METALS","F00204","F00204",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"PRATIKO","F00205","F00205",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"KENDA KOLOR","F00206","F00206",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CIC SARL","F00207","F00207",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LUDE HARDWARE","F00208","F00208",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"KIBROS","F00209","F00209",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ATLANTIS","F00210","F00210",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LEGRAND","F00211","F00211",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SHANGHAI XIEETONG","F00212","F00212",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"TALIAPLAST","F00213","F00213",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ICEM","F00214","F00214",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ZANIMOO","F00215","F00215",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MJ INDUSTRIES","F00216","F00216",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"KALORIT","F00217","F00217",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BENDIX","F00218","F00218",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"WIRQUIN","F00219","F00219",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"HENTON","F00220","F00220",,,,,,,"24 318 19","22 440 55",,5,0,,,,"FALSE","TRUE"
"QUINCALLERIE SAMBATRA","F00223","F00223",,,,,,,"22 304 82","22 659 01",,5,0,,,,"FALSE","TRUE"
"TIANASOA RAKOTOMALALA","F00224","F00224",,,,,,,"0320457756/ 22 362 22",,,5,0,,,,"FALSE","TRUE"
"STE TUNISIENNE D'ECLAIRAGE","F00225","F00225",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"GEB","F00226","F00226",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"STRAUSS VONDERWELDT","F00227","F00227",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MINSHENG","F00228","F00228",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"WELDOM","F00229","F00229",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"NELSON ","F00230","F00230",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CIBALOC","F00231","F00231",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ANAND EXPORTS","F00232","F00232",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"FIROZEHOUSSEN FRERE STIMEX","F00233","F00233",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BATPRO","F00234","F00234",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MR WONG","F00235","F00235",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SHEMIR","F00236","F00236",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BROTHER","F00237","F00237",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"KIT CAR","F00238","F00238",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"IMPORT FRANCE","F00239","F00239",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"IMPORT CHINE","F00240","F00240",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"HUXICO","F00241","F00241",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SMOI AMBOHIBAO","F00242","F00242",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ARDIMPEX","F00243","F00243",,"34,Avenue de laz Marne ",,"08200 ","SEDAN",,"+33324522222","+33324527362",,5,0,,,,"FALSE","TRUE"
"RSC INTERNATIONAL TRADING","F00244","F00244",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"STI TAMA IMPORT","F00245","F00245",,"TAMATAVE",,,,,,,,5,0,,,,"FALSE","TRUE"
"MAISON MOLOU","F00246","F00246",,,,,,,"22 280 58/ 574 43",,,5,0,,,,"FALSE","TRUE"
"TAC AUTO","F00247","F00247",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MR MANITRA","F00248","F00248",,,,,,,"324894375",,,5,0,,,,"FALSE","TRUE"
"KIPOR","F00249","F00249",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"PROMA","F00250","F00250",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"QUI TSARAMANDROSO","F00251","F00251",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"IDC INTERNATIONAL DISTRIBUTION","F00252","F00252",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"STIMEX","F00253","F00253",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MADECASSE","F00254","F00254",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"CIMAR","F00255","F00255",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"COMETAN","F00256","F00256",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"QUINC TSARAMANDROSO","F00257","F00257",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"TRADEBOIS","F00258","F00258",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BRICOLAGE","F00259","F00259",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"LOUIS VALENTINO","F00260","F00260",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"DAVID SHOP","F00261","F00261",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"GEWIS","F00262","F00262",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"OSWHAL TRADE","F00263","F00263",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MIDI PUBLICITE","F00264","F00264",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MACOGI","F00265","F00265",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SERIM","F00266","F00266",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"PAMESA","F00267","F00267",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"BURMAS","F00268","F00268",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"FRANPIN","F00269","F00269",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"ENGELECTRICAL","F00270","F00270",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"PROFIL PAS","F00271","F00271",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MPMP","F00272","F00272",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"PACIFIC","F00273","F00273",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SAINT GOBAIN","F00274","F00274",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"MAREA","F00275","F00275",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"SAINTHIMAT","F00276","F00276",,,,,,,,,,5,0,,,,"FALSE","TRUE"
"OLIN","F00277","F00277",,,,,,,,,,5,0,,,,"FALSE","TRUE"
