".id","inventory_line_id/location_id","inventory_line_id/product_id","inventory_line_id/product_qty"
,"SMOI (Discoi)","SAN_DCEN_001",1
,"Showroom Tamatave","SAN_DCEN_002",1
,"Showroom Alarobia","SAN_DCEN_002",1
,"Showroom Alarobia","SAN_DCEN_003",1
,"Depot Tamatave","SAN_DCEN_003",11
,"Showroom Tamatave","SAN_DCEN_004",1
,"DIGITAL (Magasin)","SAN_DCEN_004",1
,"SMOI (Discoi)","SAN_DCEN_004",2
,"Depot Tamatave","SAN_DCEN_004",7
,"Showroom Alarobia","SAN_DCEN_004",21
,"Depot Alarobia","SAN_DCEN_004",40
,"Depot Tamatave","SAN_DCEN_006",2
,"Depot Alarobia","SAN_DCEN_006",3
,"Depot Alarobia","SAN_DCEN_007",1
,"Depot Tamatave","SAN_DCEN_007",5
,"Showroom Alarobia","SAN_DCEN_010",1
,"Depot Tamatave","SAN_DCEN_010",1
,"Depot Alarobia","SAN_DCEN_010",14
,"Showroom Alarobia","SAN_DCEN_011",1
,"Depot Tamatave","SAN_DCEN_011",5
,"Depot Alarobia","SAN_DCEN_011",69
,"Showroom Alarobia","SAN_DCEN_012",1
,"Depot Tamatave","SAN_DCEN_012",5
,"Depot Alarobia","SAN_DCEN_012",9
,"Depot Alarobia","SAN_DCEN_014",1
,"Showroom Alarobia","SAN_DCEN_014",1
,"Depot Tamatave","SAN_DCHY_004",1
,"Depot Ivandry","SAN_DCHY_004",4
,"Showroom Alarobia","SAN_DCHY_005",1
,"Showroom Alarobia","SAN_DCHY_006",1
,"Depot Alarobia","SAN_DCHY_007",1
,"Showroom Alarobia","SAN_DCTT_001",2
,"Depot Tamatave","SAN_DCTT_001",7
,"Depot Alarobia","SAN_DCTT_001",36
,"Showroom Alarobia","SAN_DCTT_002",2
,"Depot Tamatave","SAN_DCTT_002",6
,"Depot Alarobia","SAN_DCTT_002",20
,"Showroom Alarobia","SAN_DCTT_003",1
,"Depot Tamatave","SAN_DCTT_003",6
,"Depot Alarobia","SAN_DCTT_003",37
,"Showroom Alarobia","SAN_DCTT_004",1
,"Depot Tamatave","SAN_DCTT_004",9
,"Depot Alarobia","SAN_DCTT_004",37
,"Showroom Alarobia","SAN_DCTT_005",1
,"Depot Alarobia","SAN_DCTT_005",19
,"Showroom Alarobia","SAN_DCTT_006",1
,"Depot Alarobia","SAN_DCTT_006",7
,"FIMMO","SAN_DCTT_007",54
,"Showroom Alarobia","SAN_DCTT_008",1
,"Depot Alarobia","SAN_DCTT_008",9
,"Showroom Alarobia","SAN_DCTT_009",1
,"Depot Alarobia","SAN_DCTT_009",4
,"Showroom Alarobia","SAN_DISA_001",1
,"Depot Alarobia","SAN_DISA_001",1
,"DIGITAL (Magasin)","SAN_DISA_002",1
,"Depot Tamatave","SAN_DISA_002",3
,"DIGITAL (Magasin)","SAN_DISA_004",1
,"Showroom Alarobia","SAN_DISA_004",1
,"SMOI (Discoi)","SAN_DISA_004",1
,"Depot Alarobia","SAN_DISA_004",21
,"Depot Tamatave","SAN_DISA_004",44
,"SMOI (Discoi)","SAN_DISA_005",1
,"NON CONFORME","SAN_DISA_005",2
,"Depot Tamatave","SAN_DISA_005",40
,"Showroom Alarobia","SAN_DISA_006",1
,"Depot Tamatave","SAN_DISA_006",1
,"Depot Alarobia","SAN_DISA_006",51
,"Showroom Alarobia","SAN_DOCO_001",1
,"Depot Alarobia","SAN_DOCO_001",10
,"Showroom Alarobia","SAN_EBSB_005",1
,"Depot Alarobia","SAN_EBSB_007",1
,"Depot Alarobia","SAN_ECHA_001",2
,"Depot Ivandry","SAN_ENSB_001",1
,"Depot Tamatave","SAN_ENSB_001",2
,"Showroom Alarobia","SAN_ENSB_001",2
,"Depot Alarobia","SAN_ENSB_001",7
,"SMOI (Discoi)","SAN_ENSB_002",1
,"Depot Tamatave","SAN_ENSB_002",2
,"Showroom Alarobia","SAN_ENSB_003",1
,"Depot Tamatave","SAN_ENSB_003",2
,"Depot Alarobia","SAN_ENSB_003",19
,"Showroom Alarobia","SAN_ETPL_001",1
,"Depot Tamatave","SAN_ETPL_001",2
,"Depot Alarobia","SAN_ETPL_001",8
,"Depot Tamatave","SAN_ETPL_002",1
,"NON CONFORME","SAN_EV1B_001",1
,"Depot Alarobia","SAN_EV1B_001",2
,"SMOI (Discoi)","SAN_EV1B_001",2
,"Depot Tamatave","SAN_EV1B_001",6
,"Depot Tamatave","SAN_EV1B_002",1
,"DIGITAL (Magasin)","SAN_EV1B_002",50
,"Showroom Tamatave","SAN_EV1B_004",1
,"SMOI (Discoi)","SAN_EV1B_005",1
,"Showroom Alarobia","SAN_EV1B_005",1
,"Depot Tamatave","SAN_EV1B_005",9
,"Depot Ivandry","SAN_EV1B_005",132
,"Showroom Alarobia","SAN_EV1B_006",1
,"Depot Ivandry","SAN_EV1B_006",103
,"Showroom Alarobia","SAN_EV1B_007",1
,"Depot Ivandry","SAN_EV1B_007",100
,"Showroom Alarobia","SAN_EV1B_008",1
,"SMOI (Discoi)","SAN_EV1B_008",2
,"Depot Ivandry","SAN_EV1B_008",50
,"Depot Tamatave","SAN_EV1B_009",1
,"SMOI (Discoi)","SAN_EV1B_009",1
,"Showroom Alarobia","SAN_EV1B_009",2
,"Depot Ivandry","SAN_EV1B_009",11
,"Showroom Alarobia","SAN_EV1B_010",1
,"Depot Ivandry","SAN_EV1B_010",15
,"Showroom Alarobia","SAN_EV1B_011",1
,"Depot Tamatave","SAN_EV1B_011",1
,"Depot Ivandry","SAN_EV1B_011",12
,"Showroom Alarobia","SAN_EV1B_012",1
,"Depot Alarobia","SAN_EV1B_012",1
,"Depot Tamatave","SAN_EV1B_012",2
,"Depot Ivandry","SAN_EV1B_012",15
,"Showroom Alarobia","SAN_EV1B_014",1
,"Depot Ivandry","SAN_EV1B_014",3
,"Showroom Alarobia","SAN_EV2B_002",1
,"Showroom Tamatave","SAN_EV2B_003",1
,"Showroom Alarobia","SAN_EV2B_003",2
,"Depot Tamatave","SAN_EV2B_003",12
,"Depot Ivandry","SAN_EV2B_003",23
,"Depot Tamatave","SAN_EV2B_004",6
,"NON CONFORME","SAN_EV2B_004",10
,"Depot Ivandry","SAN_EV2B_004",175
,"SMOI (Discoi)","SAN_EV2B_005",3
,"Depot Ivandry","SAN_EV2B_005",40
,"Depot Ivandry","SAN_EV2B_006",250
,"Depot Ivandry","SAN_EV2B_007",1
,"Depot Ivandry","SAN_EV2B_008",1
,"Showroom Alarobia","SAN_EV2B_008",2
,"Showroom Alarobia","SAN_EV2B_010",1
,"Depot Tamatave","SAN_EV2B_010",2
,"Depot Ivandry","SAN_EV2B_010",14
,"Showroom Alarobia","SAN_EV2B_012",1
,"Depot Ivandry","SAN_EV2B_012",2
,"Depot Ivandry","SAN_EV2B_013",1
,"Showroom Alarobia","SAN_EV2B_013",1
,"Showroom Alarobia","SAN_EVAC_001",1
,"Depot Tamatave","SAN_EVAC_001",10
,"Depot Alarobia","SAN_EVAC_001",39
,"Showroom Alarobia","SAN_EVAC_002",1
,"Depot Tamatave","SAN_EVAC_002",10
,"Depot Alarobia","SAN_EVAC_002",18
,"SMOI (Discoi)","SAN_EVAC_002",19
,"SMOI (Discoi)","SAN_FILT_001",1
,"Depot Alarobia","SAN_FILT_002",1
,"Depot Alarobia","SAN_FIXA_001",1
,"Depot Tamatave","SAN_FIXA_001",3
,"Depot Ivandry","SAN_FIXA_001",17
,"FIMMO","SAN_FIXA_002",34
,"Depot Tamatave","SAN_FL3F_001",1100
,"Depot Alarobia","SAN_FL3F_002",189
,"Depot Tamatave","SAN_FL3F_003",1983
,"Depot Alarobia","SAN_FL3F_004",253
,"Showroom Tamatave","SAN_FL3M_001",1
,"Depot Alarobia","SAN_FL3M_001",3
,"Depot Tamatave","SAN_FL3M_001",888
,"Showroom Alarobia","SAN_FL3M_002",7
,"Depot Alarobia","SAN_FL3M_002",35
,"Depot Tamatave","SAN_FL3M_002",40
,"Depot Tamatave","SAN_FL3M_004",1
,"Depot Alarobia","SAN_FL3M_004",2
,"Showroom Alarobia","SAN_FL3M_005",1
,"Depot Alarobia","SAN_FL3M_005",3
,"Depot Tamatave","SAN_FL45_001",15
,"Depot Alarobia","SAN_FL45_001",123
,"Depot Tamatave","SAN_FL45_002",15
,"Depot Alarobia","SAN_FL45_002",112
,"Depot Tamatave","SAN_FL4F_001",1998
,"Depot Alarobia","SAN_FL5F_001",48
,"Depot Tamatave","SAN_FL5F_001",949
,"SMOI (Discoi)","SAN_FL5F_002",24
,"Showroom Alarobia","SAN_FL5F_003",1
,"DIGITAL (Magasin)","SAN_FL5F_003",1
,"Depot Alarobia","SAN_FL5F_003",7
,"Depot Tamatave","SAN_FL5F_004",8
,"Depot Tamatave","SAN_FL5M_001",1004
,"Depot Alarobia","SAN_FL5M_002",1
,"Showroom Alarobia","SAN_FL5M_002",1
,"Depot Tamatave","SAN_FL5M_002",14
,"Depot Tamatave","SAN_FL5M_003",5
,"Showroom Alarobia","SAN_FL5M_005",2
,"Depot Tamatave","SAN_FL8F_001",5
,"Depot Tamatave","SAN_FL8M_002",1
,"Depot Alarobia","SAN_FL8M_003",1
,"Showroom Alarobia","SAN_FLDA_001",2
,"Depot Tamatave","SAN_FLDA_001",12
,"Depot Alarobia","SAN_FLDA_001",41
,"Depot Tamatave","SAN_FLDA_002",10
,"Showroom Alarobia","SAN_FLDA_002",19
,"Depot Alarobia","SAN_FLDA_002",821
,"Depot Tamatave","SAN_FLDC_001",10
,"Showroom Alarobia","SAN_FLDC_001",18
,"Depot Alarobia","SAN_FLDC_001",86
,"Depot Alarobia","SAN_FLEX_001",5
,"Depot Tamatave","SAN_FLEX_001",7
,"Showroom Alarobia","SAN_FLEX_002",1
,"Depot Tamatave","SAN_FLEX_002",16
,"Depot Alarobia","SAN_FLEX_002",30
,"Showroom Alarobia","SAN_FLEX_003",1
,"Depot Tamatave","SAN_FLEX_003",15
,"Depot Alarobia","SAN_FLEX_003",75
,"Showroom Alarobia","SAN_FLEX_004",1
,"Depot Tamatave","SAN_FLEX_004",10
,"Depot Alarobia","SAN_FLEX_004",43
,"Showroom Alarobia","SAN_FLEX_005",1
,"Depot Tamatave","SAN_FLEX_005",14
,"Depot Alarobia","SAN_FLEX_005",17
,"Showroom Alarobia","SAN_FLEX_006",1
,"Depot Alarobia","SAN_FLEX_006",10
,"Depot Tamatave","SAN_FLEX_006",10
,"Depot Tamatave","SAN_FLOT_001",11
,"Showroom Alarobia","SAN_FLOT_002",1
,"Depot Tamatave","SAN_FLOT_002",15
,"Depot Alarobia","SAN_FLOT_002",78
,"Showroom Alarobia","SAN_FLOT_003",1
,"Depot Tamatave","SAN_FLOT_003",14
,"Depot Alarobia","SAN_FLOT_003",66
,"Showroom Alarobia","SAN_FLOT_004",1
,"Depot Alarobia","SAN_FLOT_004",4
,"Depot Tamatave","SAN_FLOT_004",5
,"Showroom Alarobia","SAN_FLOT_005",1
,"Depot Alarobia","SAN_FLOT_005",6
,"Depot Tamatave","SAN_FLOT_005",9
,"Showroom Alarobia","SAN_FLOT_006",1
,"Depot Tamatave","SAN_FLOT_006",9
,"Depot Alarobia","SAN_FLOT_006",59
,"Showroom Alarobia","SAN_FLOT_007",1
,"Depot Tamatave","SAN_FLOT_007",2
,"Depot Tamatave","SAN_FLOT_009",6
,"Showroom Alarobia","SAN_FLOT_010",1
,"Depot Tamatave","SAN_FLOT_010",3
,"Depot Alarobia","SAN_FLOT_010",14
,"Showroom Tamatave","SAN_FXLA_001",1
,"Depot Alarobia","SAN_FXLA_001",7
,"Depot Tamatave","SAN_FXLA_001",9
,"SMOI (Discoi)","SAN_FXLA_001",10
,"Depot Alarobia","SAN_FXLA_002",2
,"Depot Tamatave","SAN_FXLA_002",14
,"Showroom Alarobia","SAN_FXLA_003",1
,"Depot Tamatave","SAN_FXLA_003",8
,"Showroom Alarobia","SAN_FXLA_004",1
,"Depot Tamatave","SAN_FXLA_004",10
,"Showroom Tamatave","SAN_FXWC_001",1
,"DIGITAL (Magasin)","SAN_FXWC_001",1
,"Showroom Alarobia","SAN_FXWC_001",1
,"Depot Tamatave","SAN_FXWC_001",4
,"SMOI (Discoi)","SAN_FXWC_001",49
,"Depot Alarobia","SAN_FXWC_001",1150
,"Showroom Tamatave","SAN_GOBL_001",1
,"Showroom Alarobia","SAN_GOBL_001",1
,"Depot Tamatave","SAN_GOBL_001",4
,"Depot Alarobia","SAN_GOBL_001",6
,"Showroom Tamatave","SAN_GOBL_002",1
,"Depot Alarobia","SAN_GOBL_002",1
,"Depot Tamatave","SAN_GOBL_002",2
,"Showroom Tamatave","SAN_GOBL_003",1
,"Depot Alarobia","SAN_GOBL_003",1
,"Showroom Tamatave","SAN_GOBL_004",1
,"Showroom Alarobia","SAN_GOBL_004",1
,"Depot Alarobia","SAN_GOBL_004",2
,"Showroom Tamatave","SAN_GOBL_005",1
,"Depot Tamatave","SAN_GOBL_005",1
,"Depot Alarobia","SAN_GOBL_005",1
,"Showroom Tamatave","SAN_GS12_001",1
,"Showroom Alarobia","SAN_GS12_001",2
,"Depot Tamatave","SAN_GS12_001",13
,"Depot Alarobia","SAN_GS12_001",693
,"Showroom Tamatave","SAN_GS34_001",1
,"DIGITAL (Magasin)","SAN_GS34_001",2
,"Showroom Alarobia","SAN_GS34_001",2
,"Depot Tamatave","SAN_GS34_001",16
,"Depot Alarobia","SAN_GS34_001",880
,"Showroom Alarobia","SAN_GS34_002",7
,"Depot Tamatave","SAN_GS34_002",92
,"DIGITAL (Magasin)","SAN_GS34_002",120
,"Depot Alarobia","SAN_GS34_002",185
,"Showroom Alarobia","SAN_GS34_003",3
,"Depot Tamatave","SAN_GS34_003",10
,"Depot Alarobia","SAN_GS34_003",96
,"Showroom Alarobia","SAN_GSDV_001",1
,"Depot Tamatave","SAN_GSDV_001",10
,"Depot Alarobia","SAN_GSDV_001",19
,"Depot Ivandry","SAN_HAMM_001",1
,"Showroom Alarobia","SAN_HAMM_002",1
,"Showroom Alarobia","SAN_HAMM_003",1
,"Depot Alarobia","SAN_JOAN_001",1
,"Depot Alarobia","SAN_JOAN_002",1
,"Depot Alarobia","SAN_JOAN_003",9
,"Depot Alarobia","SAN_JOBR_001",3
,"Depot Alarobia","SAN_JOBR_002",29
,"Showroom Tamatave","SAN_JOCU_001",1
,"Showroom Alarobia","SAN_JOCU_001",1
,"Depot Alarobia","SAN_JOCU_001",7
,"Depot Tamatave","SAN_JOCU_001",19
,"Showroom Tamatave","SAN_JOFB_001",1
,"Depot Alarobia","SAN_JOFB_001",14
,"Depot Tamatave","SAN_JOFB_001",28
,"DIGITAL (Magasin)","SAN_JOFB_001",5868
,"Showroom Tamatave","SAN_JOFB_002",1
,"Showroom Alarobia","SAN_JOFB_002",1
,"Depot Tamatave","SAN_JOFB_002",50
,"DIGITAL (Magasin)","SAN_JOFB_002",151
,"Depot Alarobia","SAN_JOFB_002",413
,"Depot Tamatave","SAN_JOFB_003",44
,"Depot Alarobia","SAN_JOFB_003",887
,"Depot Tamatave","SAN_JOFB_004",50
,"Depot Alarobia","SAN_JOFB_004",8429
,"Depot Tamatave","SAN_JOFB_005",100
,"Depot Alarobia","SAN_JOFB_005",4968
,"Depot Alarobia","SAN_JOGS_001",9
,"Showroom Alarobia","SAN_JOLV_001",2
,"Showroom Alarobia","SAN_JOLV_002",1
,"Depot Ivandry","SAN_LACS_001",1
,"Depot Tamatave","SAN_LACS_001",1
,"Depot Tamatave","SAN_LACS_002",1
,"Depot Ivandry","SAN_LACS_002",3
,"Showroom Tamatave","SAN_LAVB_001",1
,"Depot Tamatave","SAN_LAVB_001",2
,"Showroom Alarobia","SAN_LAVB_001",5
,"Depot Ivandry","SAN_LAVB_001",16
,"Depot Alarobia","SAN_LAVB_002",5
,"Showroom Tamatave","SAN_LAVB_003",1
,"Showroom Alarobia","SAN_LAVB_003",1
,"NON CONFORME","SAN_LAVB_003",2
,"Depot Alarobia","SAN_LAVB_003",3
,"Depot Ivandry","SAN_LAVB_003",67
,"Depot Tamatave","SAN_LAVB_004",3
,"SMOI (Discoi)","SAN_LAVB_004",3
,"Depot Ivandry","SAN_LAVB_004",4
,"NON CONFORME","SAN_LAVB_004",50
,"Showroom Alarobia","SAN_LAVB_005",1
,"Depot Tamatave","SAN_LAVB_005",12
,"Depot Ivandry","SAN_LAVB_005",99
,"Depot Ivandry","SAN_LAVB_006",1
,"Depot Tamatave","SAN_LAVB_006",2
,"Showroom Alarobia","SAN_LAVB_007",1
,"Depot Tamatave","SAN_LAVB_007",1
,"Depot Tamatave","SAN_LAVB_008",2
,"Depot Ivandry","SAN_LAVB_009",4
,"SMOI (Discoi)","SAN_LAVB_010",1
,"Showroom Alarobia","SAN_LAVB_010",2
,"Depot Tamatave","SAN_LAVB_010",22
,"Depot Ivandry","SAN_LAVB_010",88
,"Depot Ivandry","SAN_LAVB_011",1
,"Showroom Alarobia","SAN_LAVB_011",1
,"Depot Alarobia","SAN_LAVB_011",3
,"Depot Ivandry","SAN_LAVB_013",9
,"Depot Tamatave","SAN_LAVB_014",6
,"Depot Ivandry","SAN_LAVB_014",33
,"Depot Tamatave","SAN_LAVB_015",3
,"Depot Ivandry","SAN_LAVB_015",21
,"Depot Tamatave","SAN_LAVB_016",3
,"Depot Ivandry","SAN_LAVB_016",15
,"Showroom Alarobia","SAN_LAVB_017",1
,"Depot Tamatave","SAN_LAVB_017",13
,"Depot Ivandry","SAN_LAVB_017",77
,"Showroom Alarobia","SAN_LAVB_018",1
,"Depot Tamatave","SAN_LAVB_018",6
,"Depot Ivandry","SAN_LAVB_018",15
,"Showroom Alarobia","SAN_LAVB_019",1
,"Depot Tamatave","SAN_LAVB_019",8
,"Depot Ivandry","SAN_LAVB_019",30
,"Showroom Alarobia","SAN_LAVB_020",1
,"Depot Tamatave","SAN_LAVB_020",2
,"Depot Ivandry","SAN_LAVB_020",37
,"Depot Alarobia","SAN_LAVB_021",1
,"Showroom Alarobia","SAN_LAVB_021",1
,"Depot Tamatave","SAN_LAVB_021",1
,"Depot Ivandry","SAN_LAVB_021",248
,"Depot Ivandry","SAN_LAVB_022",1
,"Showroom Alarobia","SAN_LAVB_022",1
,"Depot Tamatave","SAN_LAVB_022",1
,"Showroom Alarobia","SAN_LAVB_023",1
,"Depot Tamatave","SAN_LAVB_023",7
,"Depot Ivandry","SAN_LAVB_023",27
,"Showroom Alarobia","SAN_LAVB_024",1
,"Depot Tamatave","SAN_LAVB_024",4
,"Depot Ivandry","SAN_LAVB_024",16
,"Showroom Alarobia","SAN_LAVB_031",1
,"Depot Tamatave","SAN_LAVB_031",10
,"Depot Ivandry","SAN_LAVB_031",85
,"Depot Alarobia","SAN_LAVB_034",3
,"Depot Ivandry","SAN_LAVC_001",35
,"Depot Tamatave","SAN_LAVC_002",1
,"Depot Ivandry","SAN_LAVC_002",23
,"Depot Tamatave","SAN_LAVC_003",1
,"Depot Ivandry","SAN_LAVC_003",17
,"Showroom Tamatave","SAN_LAVM_001",1
,"Showroom Alarobia","SAN_LAVM_001",1
,"SMOI (Discoi)","SAN_LAVM_001",1
,"Depot Tamatave","SAN_LAVM_001",3
,"NON CONFORME","SAN_LAVM_002",4
,"Depot Alarobia","SAN_LAVM_002",5
,"Depot Tamatave","SAN_LAVM_002",5
,"Depot Ivandry","SAN_LAVM_002",6
,"Depot Ivandry","SAN_LAVM_003",2
,"SMOI (Discoi)","SAN_LAVM_004",1
,"Showroom Alarobia","SAN_LAVM_005",1
,"Depot Tamatave","SAN_LAVM_005",2
,"Showroom Alarobia","SAN_LAVM_006",1
,"Depot Tamatave","SAN_LAVM_006",13
,"Depot Ivandry","SAN_LAVM_006",66
,"SMOI (Discoi)","SAN_LAVM_007",1
,"Showroom Alarobia","SAN_LAVM_007",3
,"Depot Tamatave","SAN_LAVM_007",17
,"Depot Ivandry","SAN_LAVM_007",53
,"Depot Tamatave","SAN_LAVM_008",1
,"Showroom Alarobia","SAN_LAVM_008",2
,"Depot Ivandry","SAN_LAVM_008",15
,"Depot Tamatave","SAN_LAVM_009",5
,"Depot Ivandry","SAN_LAVM_009",9
,"Depot Ivandry","SAN_LAVM_010",2
,"Depot Tamatave","SAN_LAVM_010",4
,"Depot Tamatave","SAN_LAVM_011",1
,"Depot Ivandry","SAN_LAVM_012",3
,"NON CONFORME","SAN_LAVM_013",2
,"Depot Ivandry","SAN_LAVM_013",4
,"Depot Tamatave","SAN_LAVM_014",9
,"Depot Ivandry","SAN_LAVM_014",68
,"Showroom Alarobia","SAN_MACH_001",1
,"Depot Alarobia","SAN_MACH_001",9
,"Showroom Tamatave","SAN_MANC_001",1
,"Showroom Alarobia","SAN_MANC_001",3
,"Depot Alarobia","SAN_MANC_001",3
,"DIGITAL (Magasin)","SAN_MANC_002",1
,"Depot Alarobia","SAN_MANC_002",14
,"Showroom Alarobia","SAN_MANC_003",1
,"Depot Alarobia","SAN_MANC_003",5
,"Depot Tamatave","SAN_MANC_003",5
,"Showroom Alarobia","SAN_MANC_004",1
,"Depot Alarobia","SAN_MANC_004",15
,"Showroom Alarobia","SAN_MANC_005",1
,"Depot Tamatave","SAN_MANC_005",3
,"Depot Alarobia","SAN_MANC_005",4
,"NON CONFORME","SAN_MCEN_001",1
,"Showroom Alarobia","SAN_MCEN_002",1
,"Depot Tamatave","SAN_MCEN_002",6
,"Depot Ivandry","SAN_MCEN_002",13
,"SMOI (Discoi)","SAN_MCEN_003",2
,"Depot Tamatave","SAN_MCEN_003",3
,"SMOI (Discoi)","SAN_MCEN_004",1
,"Showroom Alarobia","SAN_MCEN_004",1
,"Depot Tamatave","SAN_MCEN_004",3
,"Depot Ivandry","SAN_MCEN_004",4
,"Showroom Alarobia","SAN_MCEN_005",1
,"Showroom Alarobia","SAN_MCEN_006",1
,"Depot Alarobia","SAN_MCEN_006",2
,"Depot Alarobia","SAN_MCEN_007",5
,"Showroom Alarobia","SAN_MCEN_008",1
,"Depot Alarobia","SAN_MCEN_008",3
,"FIMMO","SAN_MCEN_008",60
,"Showroom Alarobia","SAN_MCEN_009",1
,"Depot Ivandry","SAN_MCEN_009",20
,"Depot Tamatave","SAN_MCEN_009",20
,"Showroom Alarobia","SAN_MCEN_010",1
,"Depot Alarobia","SAN_MCEN_010",4
,"Showroom Tamatave","SAN_MCPO_001",2
,"Depot Tamatave","SAN_MCPO_001",33
,"Depot Alarobia","SAN_MCPO_001",81
,"Showroom Tamatave","SAN_MCPO_002",1
,"Showroom Alarobia","SAN_MCPO_002",2
,"Depot Tamatave","SAN_MCPO_002",10
,"Depot Alarobia","SAN_MCPO_002",18
,"Depot Ivandry","SAN_MCPO_002",135
,"Depot Tamatave","SAN_MCPO_003",29
,"Showroom Alarobia","SAN_MCPO_004",1
,"Depot Alarobia","SAN_MCPO_004",3
,"Showroom Alarobia","SAN_MCPO_005",1
,"Depot Alarobia","SAN_MCPO_005",2
,"Showroom Alarobia","SAN_MCPO_006",1
,"Depot Tamatave","SAN_MCPO_006",5
,"Depot Alarobia","SAN_MCPO_006",7
,"Depot Ivandry","SAN_MCPO_007",27
,"Depot Alarobia","SAN_MCTC_001",1
,"Showroom Alarobia","SAN_MCTC_001",1
,"Depot Ivandry","SAN_MCTC_001",6
,"Showroom Tamatave","SAN_MCTI_001",2
,"DIGITAL (Magasin)","SAN_MCTI_001",3
,"Showroom Alarobia","SAN_MCTI_001",5
,"Depot Tamatave","SAN_MCTI_001",21
,"Depot Alarobia","SAN_MCTI_001",123
,"Showroom Tamatave","SAN_MCTI_002",1
,"Depot Tamatave","SAN_MCTI_002",7
,"Showroom Alarobia","SAN_MCTI_003",1
,"Depot Tamatave","SAN_MCTI_003",10
,"Depot Alarobia","SAN_MCTI_003",44
,"Showroom Tamatave","SAN_MIRO_002",1
,"Depot Tamatave","SAN_MIRO_002",5
,"Depot Alarobia","SAN_MIRO_003",2
,"Depot Tamatave","SAN_MIRO_003",4
,"Showroom Alarobia","SAN_MIRO_004",1
,"Showroom Tamatave","SAN_MIRO_004",1
,"Depot Tamatave","SAN_MIRO_004",7
,"Depot Alarobia","SAN_MIRO_004",32
,"Showroom Alarobia","SAN_MIRO_005",1
,"Depot Tamatave","SAN_MIRO_005",1
,"Showroom Tamatave","SAN_MIRO_005",1
,"Depot Alarobia","SAN_MIRO_005",28
,"Showroom Alarobia","SAN_MIRO_006",1
,"Showroom Tamatave","SAN_MIRO_006",1
,"Depot Tamatave","SAN_MIRO_006",9
,"Depot Alarobia","SAN_MIRO_006",35
,"Depot Tamatave","SAN_MIRO_007",1
,"Showroom Tamatave","SAN_MIRO_007",1
,"Showroom Alarobia","SAN_MIRO_007",2
,"Depot Alarobia","SAN_MIRO_007",12
,"Showroom Alarobia","SAN_MIRO_008",1
,"NON CONFORME","SAN_MIRO_008",1
,"Depot Alarobia","SAN_MIRO_008",2
,"Depot Tamatave","SAN_MIRO_008",4
,"Depot Ivandry","SAN_MIRO_008",21
,"Showroom Alarobia","SAN_MIRO_009",1
,"Depot Tamatave","SAN_MIRO_009",5
,"Depot Ivandry","SAN_MIRO_009",25
,"Showroom Alarobia","SAN_MIRO_010",1
,"Depot Tamatave","SAN_MIRO_010",3
,"Depot Ivandry","SAN_MIRO_010",30
,"Showroom Alarobia","SAN_MIRO_011",1
,"Depot Alarobia","SAN_MIRO_011",3
,"Depot Tamatave","SAN_MIRO_011",5
,"Depot Ivandry","SAN_MIRO_011",33
,"Depot Alarobia","SAN_MIRO_012",2
,"Depot Tamatave","SAN_MIRO_012",5
,"Depot Ivandry","SAN_MIRO_012",17
,"Depot Alarobia","SAN_MIRO_013",1
,"Showroom Alarobia","SAN_MIRO_013",1
,"Depot Tamatave","SAN_MIRO_013",5
,"Depot Ivandry","SAN_MIRO_013",38
,"Showroom Alarobia","SAN_MIRO_014",1
,"NON CONFORME","SAN_MIRO_014",3
,"Depot Tamatave","SAN_MIRO_014",4
,"Depot Alarobia","SAN_MIRO_014",5
,"Depot Ivandry","SAN_MIRO_014",36
,"Showroom Alarobia","SAN_MIRO_015",1
,"Depot Alarobia","SAN_MIRO_015",5
,"Depot Tamatave","SAN_MIRO_015",5
,"Depot Ivandry","SAN_MIRO_015",36
,"Depot Alarobia","SAN_MIRO_016",1
,"Showroom Alarobia","SAN_MIRO_016",1
,"Showroom Alarobia","SAN_MIRO_017",1
,"Depot Tamatave","SAN_MIRO_017",5
,"Depot Ivandry","SAN_MIRO_017",27
,"Depot Tamatave","SAN_MIRO_018",1
,"Showroom Alarobia","SAN_MIRO_018",1
,"Depot Alarobia","SAN_MIRO_018",4
,"Depot Ivandry","SAN_MIRO_018",36
,"Showroom Alarobia","SAN_MIRO_019",1
,"Depot Alarobia","SAN_MIRO_019",2
,"Depot Tamatave","SAN_MIRO_019",4
,"Depot Ivandry","SAN_MIRO_019",24
,"Depot Tamatave","SAN_MIRO_020",1
,"Showroom Alarobia","SAN_MIRO_020",1
,"Depot Ivandry","SAN_MIRO_020",25
,"Showroom Alarobia","SAN_MIRO_021",1
,"Depot Alarobia","SAN_MIRO_021",3
,"Depot Tamatave","SAN_MIRO_021",5
,"Depot Ivandry","SAN_MIRO_021",12
,"Showroom Alarobia","SAN_MIRO_022",1
,"Depot Tamatave","SAN_MIRO_022",5
,"Depot Alarobia","SAN_MIRO_022",5
,"Depot Ivandry","SAN_MIRO_022",38
,"Depot Tamatave","SAN_MIRO_023",5
,"Depot Ivandry","SAN_MIRO_023",12
,"Showroom Alarobia","SAN_MIRO_024",1
,"Depot Alarobia","SAN_MIRO_024",4
,"Depot Tamatave","SAN_MIRO_024",5
,"Depot Ivandry","SAN_MIRO_024",19
,"Depot Tamatave","SAN_MIRO_025",5
,"Depot Ivandry","SAN_MIRO_025",23
,"Showroom Alarobia","SAN_MIRO_026",1
